id,likeNum,commentsLen,reposts_count,region,content,contentLen,created_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip
5044745812053266,8130,3466,4350, 四川,#乌尔善新片异人之下定档# 炁色越粉，出掌越狠！7月26日来影院，你也能有好炁色。#电影异人之下海报炁色好好# ​,102,2024-06-13,榜单,https://weibo.com/5044745812053266/OiM2F8C9c,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0073pfEZly8hqniexd0btj30u00u0q7h.jpg?KID=imgbed,tva&Expires=1718287528&ssig=8XriGuq1bR",娜然Naran,https://weibo.com/u/6463277233,0
5043807962533747,33903,24007,60875, 浙江,"端午安康哟[哇]
粽子太太太好吃啦！#吃吃喝喝过端午##一条微博晒端午# ​",65,2024-06-10,榜单,https://weibo.com/5043807962533747/OinE0aD8T,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/79e1b0cdly8hlefrw535fj20u00u0dgx.jpg?KID=imgbed,tva&Expires=1718287528&ssig=eyyUDefST%2B",王艺瑾,https://weibo.com/u/2044833997,0
5044853717079457,7870,2159,3270, 浙江,"#龚俊苏暮雨# GJ  #龚俊 暗河传#

黑夜追月，深渊寻光 http://t.cn/A6Q7QIK1 ​",71,2024-06-13,榜单,https://weibo.com/5044853717079457/OiOQHtHGN,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/00854CTNly8gp97e9h06xj30ro0rogmj.jpg?KID=imgbed,tva&Expires=1718287528&ssig=b2YKPJinNj",已读_龚俊1129,https://weibo.com/u/7404047179,0
5044819061114162,29416,12208,22856, 江苏,独特的我，自成一派，6月17日19:30，@湖南卫视 @芒果TV #618开心夜# 舞台见！#618开心夜全阵容官宣# ​,93,2024-06-13,榜单,https://weibo.com/5044819061114162/OiNWO4FQm,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/002fS1hdly8gj4be03f33j60u00u0gmz02.jpg?KID=imgbed,tva&Expires=1718287528&ssig=VjE7D4KFI0",刘忻,https://weibo.com/u/2066785327,0
5044739667398593,41046,1706,8183, 北京,"#电视剧度华年[超话]# #度华年# 
嘉礼传心语，相思多缠绵🫶请查收来自李蓉&裴文宣的大婚珍贵影像～
领衔主演：@赵今麦angel @张凌赫z 
#度华年大婚海报# #度华年大婚花絮# 
优酷预约：http://t.cn/A6lWFB9l
微博预约：http://t.cn/A6lbt6NR http://t.cn/A6Q7vG78 ​",245,2024-06-13,榜单,https://weibo.com/5044739667398593/OiLSKv2I9,"https://tvax3.sinaimg.cn/crop.0.0.500.500.180/008xXG11ly8hhtknoxe0vj30dw0dw3zk.jpg?KID=imgbed,tva&Expires=1718287530&ssig=Lzy5AlDfXj",度华年官微,https://weibo.com/u/7830904607,0
5044555292344424,17008,1621,1748, 北京,#angelababy[超话]# 悦动夏日，热情四溢❤️‍🔥boss颖@angelababy 以阳光为滤镜，畅享轻户外，晕染精彩时。 http://t.cn/A6QhbKQJ ​,124,2024-06-12,榜单,https://weibo.com/5044555292344424/OiH5n9PTi,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/9c8a3b69ly8hn8gvejejlj20u00u040l.jpg?KID=imgbed,tva&Expires=1718287530&ssig=jBZj0hwy8%2F",杨颖工作室,https://weibo.com/u/2626304873,0
5044355175287254,23048,851,2413,无,​​​#金硕珍退伍##BTS合体# 据韩媒，防弹少年团成员金硕珍今日退伍。金硕珍与朋友们告别，一度落泪。防弹少年团成员到场为他庆祝，闵允琪未现身。大家送上了鲜花，依次与他拥抱，金南俊还在现场吹起了萨克斯。[哈哈]防弹少年团终于要合体啦！[抱一抱]  #金南俊吹萨克斯# ​​​,259,2024-06-12,榜单,https://weibo.com/5044355175287254/OiBSBmbsi,"https://tvax1.sinaimg.cn/crop.0.0.440.440.180/001Na93Ily8hqcevn3zf4j60c80c8wf202.jpg?KID=imgbed,tva&Expires=1718287530&ssig=IRhMhXbofp",新浪娱乐,https://weibo.com/u/1642591402,0
5044833328824811,24428,2716,2581, 浙江,"650家族真·来了[老师爱你]
#汪苏泷徐志胜李雪琴李嘉琦官宣650团综##桃花坞650真做大做强了# ​",85,2024-06-13,榜单,https://weibo.com/5044833328824811/OiOjOB1JF,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006dZlPKly8horptq3qvkj30u00u0tbo.jpg?KID=imgbed,tva&Expires=1718287530&ssig=QvbcVqrs2o",小辣李嘉琦,https://weibo.com/u/5703511300,0
5044864134415402,131920,7375,71935, 北京,我的微综终于上线啦 让我们一起看吧[举手] #喻言微综出逃一周又如何# http://t.cn/A6Q7RtFA ​,85,2024-06-13,榜单,https://weibo.com/5044864134415402/OiP7viwEa,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/b26538a1ly8ho93r5h2dij20e80e8js7.jpg?KID=imgbed,tva&Expires=1718287530&ssig=ta0RLYA%2FkQ",喻言_Yuyan,https://weibo.com/u/2992978081,0
5044050291332675,8234,2418,1795, 安徽,"📺欢迎收看栗子的端午节plog～
[比耶]今年端午也给家里挂上了艾草啦，哈哈血脉觉醒，端午艾草挂，家和业兴旺🔥
🎬昨天下午去看了电影走走停停，高圆圆和胡歌主演的，很真实的生活写照，结尾有两个彩蛋差点就错过，里面很受用的一些话！👉有时候，就是这一步。 走出来，就不一样了。👉混的好 ​",687,2024-06-11,榜单,https://weibo.com/5044050291332675/OitWR5AGL,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/d98cd6aely8gdicrbtocvj20u00u075n.jpg?KID=imgbed,tva&Expires=1718287530&ssig=bGaBv6EwIG",是栗子呀丶,https://weibo.com/u/3649885870,0
5044356337372405,10482,7,3,无,"【小调查：#耳朵痒你一般怎么处理#？】#耳朵总痒可能暗示这5种问题# 在我们日常生活中，有时候会遇到一种微妙的困扰：耳朵痒。对许多人来说，这似乎只是一个小问题。但耳朵痒，可能不只是痒那么简单，也可能是身体内部出现了一些问题的信号，我们应该注意并及时处理。
 http://t.cn/A6QvnDN2 ​",270,2024-06-12,榜单,https://weibo.com/5044356337372405/OiBUtuVTL,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0089lW6tly8hoadn0mfyyj30u00u0my4.jpg?KID=imgbed,tva&Expires=1718287530&ssig=86MlVbaEUe",西部决策,https://weibo.com/u/7467277921,1
5044776414482295,8418,904,84758, 山东,#旅行任意门# 标准游客照打卡姿势get！ http://t.cn/A6Q7yDkj ​,57,2024-06-13,榜单,https://weibo.com/5044776414482295/OiMQ1iO35,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006jfN7kly8hojhq40lfej30u00u0wib.jpg?KID=imgbed,tva&Expires=1718287530&ssig=AHbt6pS724",敖子逸,https://weibo.com/u/5781311106,0
5044743430734671,19728,9492,7330, 湖南,来616快乐节，一起忘掉烦恼，储存快乐~ #616快乐节艺人阵容官宣# ​,60,2024-06-13,榜单,https://weibo.com/5044743430734671/OiLYP357x,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/001OmRRfly8h47p3ucxyuj60e80e83yo02.jpg?KID=imgbed,tva&Expires=1718287530&ssig=SS6aPB98Dp",张远Bird,https://weibo.com/u/1660399881,0
5044779968893702,24308,919,1121, 浙江,"#肖战# [doge]#我是肖战,我喜欢小飞侠#
分享一个库存

好压抑的视频，现场也没几个粉丝吧，
至于连个正眼都不给，全程背对粉丝吗？[允悲]
#恨粉# http://t.cn/A6Q7qfyt ​",156,2024-06-13,榜单,https://weibo.com/5044779968893702/OiMVKBjEO,"https://tvax4.sinaimg.cn/crop.0.0.699.699.180/57a4ff13ly8hpbly5cpgqj20jf0jfdg8.jpg?KID=imgbed,tva&Expires=1718287530&ssig=h08JjYJt3K",LO穿裙子的小熊VE,https://weibo.com/u/1470430995,0
5044828787706655,20026,1235,283, 江苏,#金硕珍拥抱会# ｜#金硕珍拥抱了1000名粉丝#｜#金硕珍被亲了#📢投稿：不懂就问，这个算粉丝🌟sr艺人吗？是不是有点太过了 ​,117,2024-06-13,榜单,https://weibo.com/5044828787706655/OiOcuwkQT,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/008Cnr8ely8hqn2lrashpj30qo0qoabu.jpg?KID=imgbed,tva&Expires=1718287530&ssig=bv34Yt7itf",Kpop后妈茶话会_韩娱扯头花,https://weibo.com/u/7896149266,0
5044523366879305,29385,7344,4077, 浙江,"#邓为#[送花花]#邓为仙台有树# [送花花]#邓为苏易水# 
🐍
微微用脸80[抱一抱]

苏易水|仙台有树|邓为苏易水|邓为仙台有树|邓为涂山璟|邓为郑适|邓为叶十七|邓为琳千夜  ​​​｜邓为修丽可｜邓为迪奥｜邓为卡诗｜邓为CT  @邓为D ​​​ http://t.cn/A6QPdQZ7 ​",241,2024-06-12,榜单,https://weibo.com/5044523366879305/OiGfSsRCx,"https://tvax4.sinaimg.cn/crop.0.0.699.699.180/57a4ff13ly8hpbly5cpgqj20jf0jfdg8.jpg?KID=imgbed,tva&Expires=1718287530&ssig=h08JjYJt3K",LO穿裙子的小熊VE,https://weibo.com/u/1470430995,0
5044776036207119,18950,730,163, 北京,6月12日待播剧角色热度指数：邓为仙台有树苏易水第一！ ​,51,2024-06-13,榜单,https://weibo.com/5044776036207119/OiMPpq2KP,"https://tvax2.sinaimg.cn/crop.0.0.179.179.180/d0c0d965ly8fj8plwspflj204z04z0tv.jpg?KID=imgbed,tva&Expires=1718287530&ssig=lGPK00Apec",芒果捞追剧,https://weibo.com/u/3502299493,0
5044577694388117,21532,4585,556, 韩国,"WHERE IS THAT BASS? 2

RIIZE《RIIZING - The 1st Mini Album》
➫ 2024.06.17 下午5点 (北京时间)

#RIIZE[超话]# #RIIZE#
#RISEandREALIZE#
#BoomBoomBass#
#RIIZE_BoomBoomBass#
#RIIZING# ​",179,2024-06-12,榜单,https://weibo.com/5044577694388117/OiHFvipy5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008yQaGdly8hqjhzwcmchj30u00u0dkt.jpg?KID=imgbed,tva&Expires=1718287530&ssig=QLQ%2F1UzWbD",RIIZE_RISEandREALIZE,https://weibo.com/u/7843892193,0
5044474612816398,14722,10773,49354, 北京,[心]狗狗#金子涵[超话]# ​,22,2024-06-12,榜单,https://weibo.com/5044474612816398/OiEZfbOFM,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0080JLgPly8hq0zei1flpj30u00u0414.jpg?KID=imgbed,tva&Expires=1718287530&ssig=hs7qL4KiXU",金子涵,https://weibo.com/u/7339969127,0
5044788744683963,319092,22680,86915,无,#时尚COSMO7月刊封面预告# 夜色任凭光去徜徉，驻足是前路的序章，背影是上一刻的回眸和他已经宣告的登场。 ​,99,2024-06-13,榜单,https://weibo.com/5044788744683963/OiN9UjEvN,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/001ENqBzly8h8vg7rawpjj60ro0rodgc02.jpg?KID=imgbed,tva&Expires=1718287530&ssig=M09hCbMPxx",时尚COSMO,https://weibo.com/u/1518966617,0
5044830349034038,22670,1785,1318, 新疆,"对邓为了解得不多，随便说说。
邓为火得应该不算早，估计也有过一段灰暗时光。直到长相思他遇到了涂山璟，也遇到了深爱他的钻姐。我觉得这应该是一个梦想重燃的时刻。
为为给我的感受是，他内心是极为柔软和温柔的。
仙台有树他说让钻姐相信他，还记得之前有一个截图是说他是最容易被欺负的男流量。
回 ​",377,2024-06-13,榜单,https://weibo.com/5044830349034038/OiOf0BUai,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005IxC1tly8hobua04z8ij30u00u00ue.jpg?KID=imgbed,tva&Expires=1718287530&ssig=wCffS8WvYw",飞升顶流的一天,https://weibo.com/u/5238833931,0
5044152976281237,22603,3033,6365, 浙江,"#龚俊[超话]# 他只是凡人而已。

办公区：#东方月初白发战损# #东方月初一刀未平一刀又起# @龚俊Simon ​",95,2024-06-11,榜单,https://weibo.com/5044152976281237/OiwCtqm2h,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008tWBInly8hq6b7xfxugj30u00u0mz8.jpg?KID=imgbed,tva&Expires=1718287530&ssig=E%2Fx0thqIaP",野生俊子办事处,https://weibo.com/u/7771544403,0
5044527615705731,18278,484,277,无,#ELLEMEN新青年# 是不是拍立得在拍照，所以才能这么好看！高糊镜头带来绝美氛围感，一些没见过的男友视角轻松捕获人心，所以#吴磊[超话]##井柏然[超话]##许光汉[超话]##张凌赫[超话]##于适yosh[超话]##丁程鑫[超话]##边天扬[超话]##Santa赞多[超话]##沈载伦[超话]#谁最具朦胧神韵？ ​,261,2024-06-12,榜单,https://weibo.com/5044527615705731/OiGmJnWjV,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005zIFfXly8gdjemo1964j30u00u0q4o.jpg?KID=imgbed,tva&Expires=1718287530&ssig=0Ex52TV%2BYd",ELLEMEN新青年,https://weibo.com/u/5108480945,0
5044818873156102,4366,1561,6957, 北京,打光追上，随时开唱，6月17日19:30，@湖南卫视 @芒果TV #618开心夜# 一起开心狂欢！#618开心夜全阵容官宣# ​,99,2024-06-13,榜单,https://weibo.com/5044818873156102/OiNWvdf2S,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008wYlhxly8hh6lz8t8kaj30u00u0wi9.jpg?KID=imgbed,tva&Expires=1718287530&ssig=SvDH%2BL3b4i",王子浩LEV,https://weibo.com/u/7816286899,0
5043099107069373,9248,278,1636, 四川,看到没 我妈就是这样把我送进北大的 #好孩子真的是夸出来的# / #高考大作战# / #祝福高考# ​,84,2024-06-08,高考,https://weibo.com/5043099107069373/Oi5cGtF49,"https://tvax4.sinaimg.cn/crop.66.0.744.744.180/005ATAcsly8gkokonyp2ij30u00u0goi.jpg?KID=imgbed,tva&Expires=1718287533&ssig=TOdqvW6x4H",欢乐冲浪指南,https://weibo.com/u/5125859452,1
5043636953940222,468,60,104, 重庆,"#高考完和我妈吵了一架#
高考完和我妈吵了一架
#祝福高考# ​",54,2024-06-10,高考,https://weibo.com/5043636953940222/Oijcbgx1Y,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0068CbJgly8hdx6urbvu8j30u00u0abf.jpg?KID=imgbed,tva&Expires=1718287533&ssig=9wzI5ciQSK",课代表小邹邹,https://weibo.com/u/5624109234,0
5043603325584016,674,63,38,无,【#每年高考都是出租车司机的职业大考#】高考期间，济南的早高峰依旧熙熙攘攘。90后“的哥”宋勇正载着考生，跨越济南三个区，前往华山附近的考点，这也是他第一次参与免费送考。这第一单送考，宋勇要途经几个车流量较大的路段，跨越市中、历下、历城三个城区，加之赶上早高峰，也是个不小的考验。开考 ​,459,2024-06-10,高考,https://weibo.com/5043603325584016/OiijWnqEM,"https://tvax3.sinaimg.cn/crop.0.0.179.179.180/70e081fbly8h8vgcllnigj204z04za9w.jpg?KID=imgbed,tva&Expires=1718287533&ssig=a594GXIx6O",闪电新闻,https://weibo.com/u/1893761531,0
5043140694639190,56,17,15, 安徽,高晓松怒斥清华学霸:名校培养的学生应该是镇国重器，不应只为了找一份工作。你怎么看？#高考# http://t.cn/A6HeZNn9 ​,108,2024-06-08,高考,https://weibo.com/5043140694639190/Oi6hLjsRE,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/66129f63ly8fnxs7rr1spj20ru0ruq4d.jpg?KID=imgbed,tva&Expires=1718287533&ssig=VVLCQELPu0",启蒙电影,https://weibo.com/u/1712496483,0
5043287062741222,66,17,9,无,【兴奋过头了！#考生第一个冲出考场意外扑倒母亲#：后来孩子慢慢把妈妈扶起来了】6月8日，湖南衡阳一考生下考后第一个冲出考场，意外扑倒在校外迎接的母亲。拍摄者lulu称，当时看到这一幕的时候，其实心里紧绷了一下，孩子快速向妈妈奔跑过去，一下没刹住车，跟妈妈两个人一起摔倒在地了。她还称，家长 ​,456,2024-06-09,高考,https://weibo.com/5043287062741222/Oia5Qbv7g,"https://tvax4.sinaimg.cn/crop.0.0.826.826.180/001O24LNly8h8viu4nck1j60my0myq3m02.jpg?KID=imgbed,tva&Expires=1718287533&ssig=nRxtSyshoQ",潇湘晨报,https://weibo.com/u/1655444627,0
5043432127727386,864,60,6, 上海,真的是跳舞就能开心！B姐儿特意等到高考结束才来搞活动！今天晚上8:30哦！隔壁隔壁！ http://t.cn/A6HDbfa0 ​,100,2024-06-09,高考,https://weibo.com/5043432127727386/OidROwqfg,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007rSCv8ly8hbb6nsowq8j30u00u0n4m.jpg?KID=imgbed,tva&Expires=1718287533&ssig=5bCZzx4dTR",ABCD妈本妈,https://weibo.com/u/6824908610,0
5043297047284292,315,1,0, 北京,"#高考化学题难吗# 来聊聊你觉得今年高考化学难吗[吃瓜]

#加油高考##高考化学# ​ http://t.cn/A6HeoxA1 ​",97,2024-06-09,高考,https://weibo.com/5043297047284292/OialWuyYA,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/61e887c7ly8gdj6vywsw8j20u00u0jta.jpg?KID=imgbed,tva&Expires=1718287533&ssig=yPu3pMMebr",高考快讯,https://weibo.com/u/1642629063,0
5044100709749720,5723,59,52, 四川,监考老师：人才啊，执着的让我们忙前忙后这么久，你是为了在高考考场上提升睡眠质量？ ​,80,2024-06-11,高考,https://weibo.com/5044100709749720/OivgaEUly,"https://tvax4.sinaimg.cn/crop.0.0.180.180.180/a905b8d7ly1gdin6brk64j2050050t8n.jpg?KID=imgbed,tva&Expires=1718287533&ssig=X8wHxWmN6y",段子楼,https://weibo.com/u/2835724503,0
5043394801830992,67,10,9,无,【#高考是高中三年最后的告别# [抱抱]】高考落笔那刻，就是我们高中三年最后的告别[泪]！再见了我的高中时光，你好大学生活！#福建高考最后一天# #福建高考圆满结束# （via.[音乐]巨星火火）  http://t.cn/A6HDhf6S  ​,219,2024-06-09,高考,https://weibo.com/5043394801830992/OicTC7Gk8,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/7425bdb2ly8h8v49iljqgj20ku0kuaaq.jpg?KID=imgbed,tva&Expires=1718287533&ssig=kSRGirpK8E",厦门校园,https://weibo.com/u/1948630450,0
5043449252808814,148,8,102, 重庆,"#突然发现高考结束人生才刚刚开始#
突然发现高考结束人生才刚刚开始
#祝福高考# ​",74,2024-06-09,高考,https://weibo.com/5043449252808814/OiejrbMHs,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0068CbJgly8hdx6urbvu8j30u00u0abf.jpg?KID=imgbed,tva&Expires=1718287533&ssig=9wzI5ciQSK",课代表小邹邹,https://weibo.com/u/5624109234,0
5044370481089745,42,6,6,无,#四川大学生挑战高考语文作文#  让大学生做24年新鲜出炉的高考题是一种什么体验呢？来看看@四川传媒学院 的大学生们如何应对，又对今年的高考题有什么见解吧！ http://t.cn/A6Qv1l6V ​,169,2024-06-12,高考,https://weibo.com/5044370481089745/OiChi4zux,"https://tvax3.sinaimg.cn/crop.0.0.995.995.180/766d9ca3ly8h8v3pkg9ifj20rn0rnq42.jpg?KID=imgbed,tva&Expires=1718287533&ssig=VR7hDoL9cM",成都校园,https://weibo.com/u/1986895011,0
5043084440900714,4951,1893,166, 浙江,"竟然翻出来当年的准考证了！！
还是老了，现在连港大都毕业了[害羞]
高考最后一天大家冲冲冲！！！！！
#高考加油时刻# ​",111,2024-06-08,高考,https://weibo.com/5043084440900714/Oi4P23MjE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0080zkGVly8hkslufmt6ij30u00u0wgm.jpg?KID=imgbed,tva&Expires=1718287533&ssig=XVjlIxIQsg",XMASwu吴骜,https://weibo.com/u/7337483677,0
5044818151998386,33,33,30,无,【#男子985毕业回乡当农民称不后悔#】 #生活方式远不止内卷和躺平#  6月8日，贵州铜仁，25岁男子自述7年前成功通过高考从农村老家考入985大学，毕业后又勇闯世界五百强大企业，面对逐渐老去的长辈，2年前选择回到家乡，脱掉长衫回家务农。关于对此是否后悔，他说，自己是爷爷奶奶带大的孩子，自己的祖 ​,404,2024-06-13,高考,https://weibo.com/5044818151998386/OiNVl8nS2,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/0026Hhp9ly8hlotcex901j60e80e8mxn02.jpg?KID=imgbed,tva&Expires=1718287533&ssig=%2BSfty12LWB",先锋新闻,https://weibo.com/u/1931238691,0
5043296898121836,260,31,51, 北京,"高考前家长老师都告诉孩子们，等考完高考、考上大学就好了，那时候你们就轻松了、就自由了，实际上等他们考上大学之后，才会发现读大学之后，确实自由了，但高考三个月之后的生活，就一点也不轻松了，甚至会比高中更累：

有很多一节更比六节强全靠自学的大学课程，有催人泪下的考试月，有写不完的论文 ​",954,2024-06-09,高考,https://weibo.com/5043296898121836/OialHy4Rm,"https://tvax4.sinaimg.cn/crop.0.0.641.641.180/0062U1Tyly8hhzuj5cok8j30ht0htdg3.jpg?KID=imgbed,tva&Expires=1718287533&ssig=k2cttmJ7O2",耿向顺,https://weibo.com/u/5539703320,1
5043394478867994,125,21,27,无,【#端午邂逅中高考旗袍销量暴增#】#端午假期国潮经济点燃消费新活力#今年端午假期，国潮经济、“新中式”文旅迸发出强劲活力。比如，龙舟观赛体验、非遗文化体验、汉服妆造体验、历史文化景区打卡等等。各地文旅市场纷纷发力，赋予传统文化国风古韵新的内涵，丰富游客体验感。浙江嘉兴一家服装店的店长 ​,377,2024-06-09,高考,https://weibo.com/5043394478867994/OicT5BcYa,"https://tvax4.sinaimg.cn/crop.0.0.180.180.180/003z5L7fly8h8ursf868gj6050050mwz02.jpg?KID=imgbed,tva&Expires=1718287533&ssig=hgUsgVUp9P",央视网,https://weibo.com/u/3266943013,0
5044406665085709,657,152,326, 陕西,"#高考结束后的待办事项##高考生送给自己的国风毕业礼物#这种用国风方式为毕业留念的做法很有意义。

在毕业热季，学生们选择用这种方式为自己的学习生涯留下特别的回忆，汉服是中国传统文化的重要组成部分，穿着汉服拍摄毕业照不仅能够展现个人的风采，还体现了对传统文化的传承和弘扬。也反映了当代年 ​",414,2024-06-12,高考,https://weibo.com/5044406665085709/OiDdEll1z,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/af632cc3ly8hqbdjtd8ruj20u00u0ta5.jpg?KID=imgbed,tva&Expires=1718287533&ssig=WZ86BeXgeg",边永元,https://weibo.com/u/2942512323,1
5043464678932894,167,19,11,无,#4岁妹妹连续三天接考哥哥#，母亲称妹妹三天都穿不同颜色的小裙子，分别寓意旗开得胜、考试一路绿灯、大展蓝图。（视频、记者：林霞虹、丁钰洵；剪辑/车超进）#高考再见# http://t.cn/A6HDSLxL ​,179,2024-06-09,高考,https://weibo.com/5043464678932894/OieIjBtQW,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/0023KYFDly8heah3ih9ktj60go0gomy602.jpg?KID=imgbed,tva&Expires=1718287533&ssig=pggDKBJNSU",广州日报,https://weibo.com/u/1887790981,0
5043086490867371,642,248,24, 广西,我有个疑问，为啥有的人英语能考很高的分，却不能跟老外用英语交流。有的人英语都不及格，却能跟老外滔滔不绝地聊天？#高考英语# ​,120,2024-06-08,高考,https://weibo.com/5043086490867371/Oi4Sl3DDR,"https://tva3.sinaimg.cn/crop.0.0.440.440.180/a8867ddbjw8fb22zrho8mj20c80c8wen.jpg?KID=imgbed,tva&Expires=1718287533&ssig=MPtgZItV4f",科技新一,https://weibo.com/u/2827386331,1
5043334249450852,7167,552,1814, 河北,"#爸爸送花整的跟接头似的#

双方都很谨慎的样子[喵喵]#祝福高考##高考大作战# ​​​",79,2024-06-09,高考,https://weibo.com/5043334249450852/OibjWDEB6,"https://tvax1.sinaimg.cn/crop.0.0.634.634.180/0062CBUzly8ge5t9dl0blj30hm0hmacb.jpg?KID=imgbed,tva&Expires=1718287535&ssig=G9AtwRv38q",阿呆与瓜,https://weibo.com/u/5535551863,0
5043368075461185,814,249,312, 浙江,#人生的第一次破圈# 高考是人生的第一次破圈，也是人生的一个小阶段#高考加油# ​​​#破圈才是成长最快的方式# ​,104,2024-06-09,高考,https://weibo.com/5043368075461185/OiccvmUHD,"https://tvax2.sinaimg.cn/crop.166.142.415.415.180/948af5c9ly8h32ck7iloyj20ks0jhjry.jpg?KID=imgbed,tva&Expires=1718287535&ssig=gLBEMEFwbT",cpdd,https://weibo.com/u/2492134857,1
5043722729818911,32483,1717,857,无,【#高考47年来裸分最高的考生是谁#】高考47年来裸分最高的考生是谁？他就是河北省2018年理科状元孙浩宁。据公开消息，孙浩宁以裸分734上榜，打破了河北省历史最高分纪录，成为了史上高考分数最高的第二名。除了总分高的离奇，孙浩宁的单科成绩更让人意外。数学毫无悬念，孙浩宁拿了满分，英语148分，语 ​,449,2024-06-10,高考,https://weibo.com/5043722729818911/OilqwFclx,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0089lW6tly8hoadn0mfyyj30u00u0my4.jpg?KID=imgbed,tva&Expires=1718287535&ssig=XeeBnncHDI",西部决策,https://weibo.com/u/7467277921,1
5044543942558246,44,17,6, 湖北,清华只有40%的学生是纯高考进去的吗？是不是这样哦…[吃瓜] ​,55,2024-06-12,高考,https://weibo.com/5044543942558246/OiGN4aJw2,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.180/755d050cly8hq63cbm0v1j20sg0sgt8x.jpg?KID=imgbed,tva&Expires=1718287535&ssig=0D92vLV5oJ",哈侠,https://weibo.com/u/1969030412,1
5043334559042675,62,14,6,无,#四川高考真正的高考生#近日，四川乐山一高考考场外出现一名身高223cm的17岁男考生，好高！很难不一眼看到！cr.四川观察 http://t.cn/A6HeYuDU ​,133,2024-06-09,高考,https://weibo.com/5043334559042675/OibkrBWpB,"https://tvax3.sinaimg.cn/crop.0.0.995.995.180/766d9ca3ly8h8v3pkg9ifj20rn0rnq42.jpg?KID=imgbed,tva&Expires=1718287535&ssig=9%2BhIHmGzgX",成都校园,https://weibo.com/u/1986895011,0
5044866649948747,113,19,3, 四川,资助的妹妹高考完了 ​,18,2024-06-13,高考,https://weibo.com/5044866649948747/OiPbyFK7F,"https://tvax1.sinaimg.cn/crop.0.0.566.566.180/830c2944ly8h0xiiluxuej20fq0fq3yu.jpg?KID=imgbed,tva&Expires=1718287535&ssig=S%2BgHujqyzs",神奇海螺,https://weibo.com/u/2198612292,0
5044740965798747,435,0,2,无,"【考考你】“瞠目结舌”的正确读音是？
#高考后这6样东西千万不能晒##南京咖啡阿姨回应20多天赚几百万# http://t.cn/A6Q7v9JE ​​​",124,2024-06-13,高考,https://weibo.com/5044740965798747/OiLUQokwb,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/7366d81aly8hn7z7djlo5j20go0gowfe.jpg?KID=imgbed,tva&Expires=1718287535&ssig=f%2FDr8W41s0",河北长城网,https://weibo.com/u/1936119834,0
5043143143327499,138,2,0, 浙江,"我看了高考弃考这女孩的事！我还是挺同情她的，虽然目前没有看到大象新闻的原发博，但是我大致相信这件事发酵肯定是有来源的，否则微博打拳的也找不到切入点。

讨厌打拳和同情这位考生其实没有什么关系，这位弃考女孩如果是被要求换鞋是正常的，这是规矩，但是穿着引发媒体怼脸拍，然后放到网络评判， ​",854,2024-06-09,高考,https://weibo.com/5043143143327499/Oi6lIdXDl,"https://tvax2.sinaimg.cn/crop.0.0.511.511.180/006S23Dply8hpjk5wu5lyj30e70e7jrp.jpg?KID=imgbed,tva&Expires=1718287535&ssig=UEP4BqX2fH",星圈影像,https://weibo.com/u/6295209767,1
